,ID,TIV,1_0,1_1,1_2,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,3_0,3_1,3_10,3_11,3_12,3_13,3_14,3_15,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_0,4_1,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_2,4_20,4_21,4_22,4_23,4_24,4_25,4_26,4_3,4_4,4_6,4_7,4_8,4_9,5_0,5_1,5_10,5_11,5_12,5_13,5_14,5_15,5_16,5_17,5_18,5_19,5_2,5_20,5_21,5_22,5_23,5_24,5_25,5_26,5_27,5_28,5_29,5_3,5_30,5_31,5_32,5_33,5_34,5_35,5_36,5_37,5_38,5_39,5_4,5_40,5_41,5_42,5_43,5_44,5_45,5_46,5_47,5_48,5_49,5_5,5_50,5_51,5_52,5_53,5_54,5_55,5_6,5_7,5_8,5_9,6_1,6_10,6_100,6_101,6_102,6_103,6_104,6_105,6_106,6_107,6_108,6_109,6_11,6_110,6_111,6_112,6_113,6_114,6_115,6_116,6_117,6_118,6_119,6_12,6_120,6_121,6_122,6_123,6_124,6_125,6_126,6_127,6_128,6_129,6_13,6_130,6_131,6_132,6_133,6_134,6_135,6_136,6_137,6_138,6_139,6_14,6_140,6_141,6_142,6_143,6_144,6_145,6_146,6_147,6_148,6_149,6_15,6_150,6_151,6_152,6_16,6_17,6_18,6_19,6_2,6_20,6_21,6_22,6_23,6_24,6_25,6_26,6_27,6_28,6_29,6_3,6_30,6_31,6_32,6_33,6_34,6_35,6_36,6_37,6_38,6_39,6_4,6_40,6_41,6_42,6_43,6_44,6_45,6_46,6_47,6_48,6_49,6_5,6_50,6_51,6_52,6_53,6_54,6_55,6_56,6_57,6_58,6_59,6_6,6_60,6_61,6_62,6_63,6_64,6_65,6_66,6_67,6_68,6_69,6_7,6_70,6_71,6_72,6_73,6_74,6_75,6_76,6_77,6_78,6_79,6_8,6_80,6_81,6_82,6_83,6_84,6_85,6_86,6_87,6_88,6_89,6_9,6_90,6_91,6_92,6_93,6_94,6_95,6_96,6_97,6_98,6_99
0,T1_01002_20170427,1808119.3863929303,11010303.0,1413530.5563929297,161316.83,11010303.0,398355.37239293,2137.62,37280.321,529644.823,16247.310000000001,142931.9,448250.04,11010303.0,329885.28239293,214437.78,210110.96,23701.3,26115.019999999997,42355.07,7404.199999999999,2137.62,19097.976,18182.345,265352.024,264292.79899999994,16247.310000000001,67969.9,67557.8,11010303.0,329885.28239293,214437.78,23701.3,210110.96,26115.019999999997,42355.07,93920.56999999999,63785.113000000005,48726.231,39517.850000000006,14985.66,2137.62,4416.6,89992.47000000002,64546.66,50070.049,39046.4,16029.3,4607.92,19097.976,18182.345,16247.310000000001,67969.9,67557.8,7404.199999999999,11010303.0,329885.28239293,404.639,518.838,214437.78,23701.3,210110.96,11104.9,40601.39000000001,13414.64,20123.34,5531.85,2137.62,18820.56,33906.909999999996,18049.17,4455.572999999999,10452.2,28416.129999999997,9857.901,21912.36,17605.489999999998,4792.6,7132.0380000000005,5220.24,4972.82,2982.75,1433.85,10770.81,39735.41,10403.519999999999,21731.36,4832.6,18213.86,6697.826,33918.08,17914.89,5579.709999999999,11454.9,27163.46,11451.688999999998,20499.64,18546.76,6071.82,4436.59,26115.019999999997,5520.89,3087.12,1520.8,7404.199999999999,3144.45,2518.77,42355.07,16247.310000000001,67969.9,67557.8,10269100.0,459.716,2895.12,7894.19,5966.98,14812.4,14191.9,1748.96,1925.49,4698.22,4465.95,3244.31,1239.65,2892.01,1392.13,1494.82,4972.82,5520.89,10452.2,11454.9,3241.8,3409.33,1433.85,1007.34,1520.8,2521.43,2592.93,9323.6,10798.8,2889.72,3268.06,2032.58,2062.42,11388.5,8509.78,12797.0,1664.66,2279.23,1069.91,1058.55,15467.3,15441.6,5897.65,6039.24,7470.65,7737.53,7054.76,3863.69,3194.68,9567.74,9191.82,6906.21,6157.68,6602.07,6835.01,3359.65,2598.5,3061.58,758.333,1238.06,2414.51,39989.6,42155.5,27980.3,205254.0,25402.3,45423.5,15395.5,4346.78,68628.5,27845.6,52797.9,23701.3,42263.1,15381.5,302677.0,4418.36,66710.3,27435.3,53902.4,2907.83,2883.34,3133.78,2350.46,1161.92,1900.67,233272.0,24953.1,40454.4,1822.92,1715.57,4026.96,3823.6,4049.82,3850.43,2666.53,2630.54,325737.0,3347.99,1642.78,2413.43,404.639,518.838,4792.6,6071.82,2982.75,3087.12,1906.28,4148.28,1518.89,8856.31,8323.95,3278.97,3047.83,4104.05,3393.51,5687.22,4614.21,2276.49,0.00239293,1862.96,1427.8,1439.09,3144.45,2518.77,8928.84,9583.77,2006.73,1402.91,6408.37,2137.62,6706.75,12188.3,13568.5,8247.95,8371.65,1829.25,1833.03,5220.24,4436.59,2443.81,506.578,1975.08,17138.0,16845.4,5584.47,6719.84,4479.65,4150.83,534.301,652.889,2837.19
1,T1_01005_20170602,1354163.278959999,11468843.0,1060184.7289600004,129517.55000000002,11468843.0,282577.63296,1355.8,27969.033000000003,413358.293,17186.78,110974.97000000002,336279.77,11468843.0,261249.51796,164407.21000000002,157171.96,14700.6,10505.213,10822.902,7121.57,1355.8,13903.577000000001,14065.455999999998,207289.33499999996,206068.958,17186.78,52605.299999999996,51248.100000000006,11468843.0,261249.51796,164407.21000000002,14700.6,157171.96,10505.213,10822.902,71947.376,54109.06099999999,37616.198000000004,29097.19,10338.14,1355.8,4181.37,71365.553,53226.25,38234.095,28736.04,10575.970000000001,3931.05,13903.577000000001,14065.455999999998,17186.78,52605.299999999996,51248.100000000006,7121.57,11468843.0,261249.51796,360.468,416.128,164407.21000000002,14700.6,157171.96,8501.86,31987.390000000007,9701.616000000002,14991.94,4435.71,1355.8,15873.18,28087.64,15623.99,3770.501,7075.57,22320.239999999998,8220.388,15742.789999999999,13354.4,3123.12,4241.1990000000005,3527.97,3687.05,2714.21,1467.16,8487.64,31900.23,8936.523,15092.359999999997,4792.02,15926.71,4202.468,26595.9,16163.67,4042.4900000000002,7667.26,20516.16,10050.675,14959.480000000001,13776.560000000001,4131.39,2894.64,10505.213,3549.94,2637.62,1293.43,7121.57,2328.86,2156.78,10822.902,17186.78,52605.299999999996,51248.100000000006,10923200.0,266.758,1878.71,5798.18,5120.13,11917.3,11265.1,1351.08,1402.25,3250.69,3473.35,2556.29,1113.62,2197.33,1215.17,1317.94,3687.05,3549.94,7075.57,7667.26,2525.45,2918.98,1467.16,1138.32,1293.43,1582.28,1921.8,7576.89,9582.9,2071.41,2173.67,1679.27,1709.27,9476.08,9577.86,8918.71,1412.54,1367.41,629.736,651.853,11571.4,12137.8,3497.11,4294.94,5981.88,7608.92,5419.91,3705.75,3417.2,7221.78,7538.16,6077.34,4906.7,6377.74,6661.15,2971.83,1579.02,3194.36,678.691,965.81,1496.73,38276.7,37831.8,14328.6,121330.0,13416.3,31685.4,12512.1,3107.81,56627.6,18646.0,41828.3,14700.6,28515.1,12301.6,259852.0,2802.36,57870.9,14574.5,41107.5,2329.66,2453.39,2624.72,2517.25,377.913,313.202,164461.0,10127.3,10509.7,1387.92,1357.45,2397.23,2438.98,2931.63,3058.04,2597.04,2633.64,260060.0,3383.05,1583.61,2154.91,360.468,416.128,3123.12,4131.39,2714.21,2637.62,1558.88,1182.85,1419.8,7534.3,5636.29,2863.99,2769.29,2927.36,3426.28,3042.7,3113.83,2280.1,6.66796,1992.93,1508.35,1365.74,2328.86,2156.78,7329.29,7359.23,1475.72,1343.94,4889.84,1355.8,4878.64,10093.0,10424.1,6585.41,5603.01,1512.15,1488.68,3527.97,2894.64,1797.98,264.949,1820.6,13672.7,13052.8,3407.73,4078.47,3359.42,3405.49,643.498,467.775,2018.75
2,T1_01006_20170531,1753275.9363699993,10993593.0,1309840.8363699992,170376.09999999998,10993593.0,294315.44837,1648.24,35130.094999999994,536982.9830000001,21076.61,147651.25,443412.3100000001,10993593.0,268048.27337,214919.78,209462.43,19030.1,11665.635,14601.54,8437.75,1648.24,17251.167999999998,17878.927,265832.81299999997,271150.1699999999,21076.61,70224.4,68989.1,10993593.0,268048.27337,214919.78,19030.1,209462.43,11665.635,14601.54,95275.99,64881.170000000006,45838.353,38742.38,15404.73,1648.24,5690.1900000000005,94388.70999999999,65866.98999999999,50419.49,39406.100000000006,15619.720000000001,5449.16,17251.167999999998,17878.927,21076.61,70224.4,68989.1,8437.75,10993593.0,268048.27337,527.596,560.267,214919.78,19030.1,209462.43,11484.14,41911.700000000004,12068.27,21122.57,5507.78,1648.24,19063.16,33041.33,19160.43,5177.3,9637.54,25978.839999999997,10221.973,20663.1,18079.28,5522.56,5129.851,5212.44,4669.73,3790.19,1900.0,11308.15,43109.14,10573.93,21061.95,5612.22,19075.61,5257.161,33059.58,19647.82,6178.15,10448.8,28487.86,11482.83,20379.8,19026.300000000003,6329.6,4202.71,11665.635,5087.41,3642.22,1806.94,8437.75,3181.53,2723.32,14601.54,21076.61,70224.4,68989.1,10223800.0,343.871,2563.63,6717.82,5768.93,13576.4,13115.8,2132.9,2364.87,4653.95,4464.04,2741.34,1387.23,3015.19,1304.3,1570.62,4669.73,5087.41,9637.54,10448.8,3146.22,3400.95,1900.0,1466.74,1806.94,1731.8,2694.67,9797.22,11014.1,3002.15,2663.78,2076.04,2356.4,12963.9,11317.0,12629.8,1973.33,2498.27,1104.21,1104.0,15905.7,17062.0,4974.28,5868.52,7829.04,9759.61,8164.54,3735.3,3452.4,7948.26,9238.99,8461.43,7297.18,7599.38,7553.65,3014.26,1912.84,3405.23,1127.93,1323.48,1819.8,50434.4,50738.8,19790.0,182014.0,18250.3,40197.6,15580.4,4785.18,79017.3,24425.9,50913.4,19030.1,37741.9,15812.9,314720.0,4341.83,78177.1,21615.8,51772.9,2910.11,3023.48,2933.95,2923.4,355.135,360.94,273059.0,11310.5,14240.6,1730.06,1775.32,2868.58,3093.49,3796.22,4030.47,3124.66,3264.9,266687.0,3878.6,1594.69,2964.46,527.596,560.267,5522.56,6329.6,3790.19,3642.22,2004.24,1359.3,1877.47,8469.74,8389.66,2828.44,2561.77,3935.42,4174.88,5254.81,5063.98,2420.6,1.97337,2072.27,1572.36,1437.34,3181.53,2723.32,9175.16,9212.25,1806.8,1571.5,7251.66,1648.24,7192.72,11003.5,12646.6,7925.9,8290.01,2013.81,1851.45,5212.44,4202.71,2439.44,348.431,2129.5,18946.1,18056.1,4959.42,6016.31,4463.94,4915.45,424.753,468.73,3184.39
3,T1_01012_20171115,1503997.0173140003,11252006.0,1164255.507314,136846.51000000004,11252006.0,256041.254314,2090.47,32636.741,466154.44200000004,15122.189999999999,119633.85000000002,409423.06999999995,11252006.0,229453.425314,195715.22999999998,195378.53999999998,18329.3,14089.394,12498.435,6334.049999999999,2090.47,15964.166,16672.575,226663.02999999994,239491.412,15122.189999999999,56931.9,56367.9,11252006.0,229453.425314,195715.22999999998,18329.3,195378.53999999998,14089.394,12498.435,79916.33300000001,55891.16499999999,40439.792,33126.5,13141.92,2090.47,4147.32,81614.65200000002,60313.73999999999,43132.520000000004,36042.5,13686.34,4701.66,15964.166,16672.575,15122.189999999999,56931.9,56367.9,6334.049999999999,11252006.0,229453.425314,487.647,489.172,195715.22999999998,18329.3,195378.53999999998,10341.97,34604.541,10722.881999999998,17496.48,4238.67,2090.47,16120.659999999998,29148.25,16662.5,4507.6849999999995,9004.27,23554.55,7880.972,18390.17,14736.329999999998,4404.33,4927.064,4982.15,3755.44,2664.57,1482.75,10419.810000000001,35748.27,9552.902,18529.6,5023.7699999999995,16814.2,4901.008,31286.129999999997,17952.870000000003,5544.46,9163.45,24950.899999999998,9018.17,18570.98,17471.52,5081.21,4777.76,14089.394,3827.37,3046.24,1655.42,6334.049999999999,2511.79,2340.3,12498.435,15122.189999999999,56931.9,56367.9,10599400.0,303.578,2443.52,6130.86,4949.69,12463.3,13657.2,1669.31,2086.87,3778.93,4009.86,2668.4,1083.83,2866.61,924.521,1157.4,3755.44,3827.37,9004.27,9163.45,2633.56,2946.43,1482.75,1142.74,1655.42,1723.81,2041.56,7174.05,8419.2,2474.36,2755.54,1786.0,2164.24,10599.6,7516.86,11226.9,1778.2,2041.55,883.122,884.972,13472.9,13362.8,4444.05,4859.18,6934.93,7605.33,7863.78,3353.55,4062.63,7320.7,7677.53,6896.07,6579.53,6114.57,6668.95,2539.02,1730.31,2813.96,943.485,1338.67,1707.84,39680.8,40853.9,17251.1,177921.0,15514.0,39098.7,15020.6,4401.03,70799.7,19814.5,46580.7,18329.3,37938.8,14771.2,271790.0,4442.04,72825.3,20052.8,45348.4,2302.04,2629.03,2821.77,2985.34,266.294,174.135,202895.0,13823.1,12324.3,1664.02,1667.41,2952.2,2889.59,3928.22,4149.8,2653.65,2837.68,227721.0,2776.5,1252.1,2305.45,487.647,489.172,4404.33,5081.21,2664.57,3046.24,1906.14,1731.97,1556.87,7575.11,7368.03,3408.91,3225.11,3173.65,3757.49,3968.2,4679.12,2199.7,0.455314,1851.36,1065.02,1266.28,2511.79,2340.3,7381.8,7888.33,1845.09,1644.3,6335.37,2090.47,6546.63,9788.88,11049.4,7234.13,6656.89,1638.24,1732.44,4982.15,4777.76,1863.81,244.554,2073.94,14999.7,15547.5,3378.1,4775.39,4323.23,4374.96,706.922,598.97,2452.83
4,T1_01017_20160525,1573474.2090370008,11196491.0,1154404.549037,149226.66000000003,11196491.0,307980.6580369999,2048.26,33098.842000000004,443566.5389999998,15549.57,131628.83,369758.51,11196491.0,275866.85103699996,179401.43,172248.47999999998,18108.6,16825.936999999998,15287.87,8251.630000000001,2048.26,16077.854000000001,17020.988,219624.11699999997,223942.42200000002,15549.57,60634.7,62742.5,11196491.0,275866.85103699996,179401.43,18108.6,172248.47999999998,16825.936999999998,15287.87,80088.469,53591.198,38246.200000000004,31931.29,11376.9,2048.26,4390.0599999999995,76950.538,55950.013000000006,39357.450999999994,33520.100000000006,13739.57,4424.75,16077.854000000001,17020.988,15549.57,60634.7,62742.5,8251.630000000001,11196491.0,275866.85103699996,420.772,489.367,179401.43,18108.6,172248.47999999998,9478.759999999998,34083.299999999996,10660.278999999999,18708.68,4909.32,2048.26,17253.47,26654.16,16034.27,4002.518,7968.22,22273.05,8004.93,15693.26,16238.030000000002,3727.4,5235.267,3698.53,3950.97,2891.56,1498.5,9249.1,34647.91,8595.738,17290.95,5089.12,16858.489999999998,5252.496,27613.06,18406.629999999997,4419.553,8224.82,22316.22,8816.411,16415.440000000002,17104.660000000003,5105.84,4439.12,16825.936999999998,4194.61,2925.08,1499.67,8251.630000000001,2248.13,2077.72,15287.87,15549.57,60634.7,62742.5,10423200.0,351.046,2252.99,6245.96,4606.62,10740.3,11066.9,1741.13,2137.43,3493.39,3645.7,2382.75,1156.79,2794.55,1234.85,1209.75,3950.97,4194.61,7968.22,8224.82,3072.01,2996.42,1498.5,1158.7,1499.67,1625.74,1779.53,7545.04,8260.62,2253.05,2425.72,1752.27,2041.47,11520.2,7959.71,10484.6,1539.56,1595.23,855.659,852.538,12955.7,12818.1,4873.66,4553.36,6551.33,7589.86,6028.67,4285.2,3376.92,6731.08,7113.85,5580.06,5970.56,5681.05,7058.91,2695.4,2026.21,3224.61,710.688,782.853,1874.26,41629.6,46322.8,19005.1,206052.0,16419.7,35362.0,13164.7,3079.63,65398.9,20180.6,42215.6,18108.6,32884.6,13263.0,297396.0,3876.38,62156.7,18382.6,41685.2,2606.78,2961.95,2495.78,2612.59,488.637,274.87,269843.0,16337.3,15013.0,1504.7,1607.41,2878.65,3027.19,3740.75,4170.29,2500.99,2608.07,274247.0,3683.97,1660.37,2907.29,420.772,489.367,3727.4,5105.84,2891.56,2925.08,1678.85,1619.72,1318.79,7364.9,7394.17,2281.86,2219.24,3426.95,3339.11,3963.92,3775.36,2525.48,0.131037,2101.06,1482.37,1750.01,2248.13,2077.72,8003.41,7989.72,1788.32,1437.96,5874.81,2048.26,5869.71,10333.8,10575.6,5954.09,6775.14,1663.68,1587.3,3698.53,4439.12,1770.34,330.407,1698.62,14814.6,14600.9,4336.89,5720.6,3883.18,3917.29,459.89,555.791,2314.82
5,T1_01017_20180328,1566084.7316099997,11165969.0,1148849.81161,152595.91999999998,11165969.0,311991.15060999995,2041.91,33356.555,440589.676,15517.39,135036.62,362912.43000000005,11165969.0,276950.65961,176183.97000000003,168916.46,17812.0,18225.141,16815.35,8358.42,2041.91,16442.240999999998,16914.314,218203.145,222386.531,15517.39,62334.700000000004,64343.5,11165969.0,276950.65961,176183.97000000003,17812.0,168916.46,18225.141,16815.35,80208.885,52951.888000000006,37626.412000000004,31910.7,11198.08,2041.91,4307.18,76358.75799999999,55523.336,39081.067,33789.84,13339.16,4294.37,16442.240999999998,16914.314,15517.39,62334.700000000004,64343.5,8358.42,11165969.0,276950.65961,418.683,501.066,176183.97000000003,17812.0,168916.46,9463.26,34163.15,10511.115000000002,18784.3,4798.67,2041.91,17104.71,26071.83,16282.379999999997,3982.478,7843.37,21777.730000000003,8005.312,15749.400000000001,16161.3,3687.88,5451.665,3576.01,3934.19,2850.72,1456.46,9010.15,34434.31,8555.838,17217.18,4965.4,16896.41,5195.191,27475.43,18026.46,4425.476,8152.48,22216.86,8711.726999999999,16638.06,17151.78,4977.64,4225.75,18225.141,4135.77,2854.36,1440.01,8358.42,2488.39,2175.88,16815.35,15517.39,62334.700000000004,64343.5,10394400.0,377.471,2209.28,6337.8,4745.02,10499.4,11058.9,1495.16,1907.42,3667.5,3772.3,2443.44,1137.6,2782.9,1212.67,1149.02,3934.19,4135.77,7843.37,8152.48,3074.82,2990.2,1456.46,1182.0,1440.01,1619.29,1743.77,7532.36,8165.99,2246.11,2428.26,1739.85,2047.89,11523.1,7877.48,10526.0,1541.98,1611.8,873.395,870.508,13085.4,12839.1,4922.98,4481.9,6360.95,7639.91,5942.15,4036.9,3234.86,6647.9,7185.79,5513.43,5906.53,5792.87,6726.02,2570.14,2156.9,3088.89,700.648,765.786,1900.43,42557.8,47172.2,19776.9,205143.0,17171.3,34841.8,13091.4,3024.37,62050.9,21718.7,41456.8,17812.0,32381.5,13081.2,301787.0,3740.16,59205.6,19788.6,40719.4,2654.52,2933.3,2455.48,2645.93,579.941,309.25,264639.0,17645.2,16506.1,1510.62,1546.13,2926.54,2917.29,3802.91,4213.28,2521.46,2607.73,275276.0,3743.16,1687.52,2927.74,418.683,501.066,3687.88,4977.64,2850.72,2854.36,1636.05,1674.3,1274.31,7149.59,7345.15,2221.05,2247.15,3321.67,3278.25,3786.57,3799.72,2547.2,0.35961,2087.67,1477.0,1687.15,2488.39,2175.88,7889.61,7990.61,1699.45,1351.0,6201.71,2041.91,6216.25,10059.0,10510.0,6074.28,6818.89,1685.52,1483.33,3576.01,4225.75,1600.47,368.225,1589.31,14851.5,14574.4,4427.53,5793.25,3895.58,3824.25,472.952,545.737,2338.22
6,T1_01019_20180516,1391700.6265110006,11492185.0,1061980.7065110006,121677.92000000001,11492185.0,282544.6765110001,1347.82,28571.802,410968.82799999986,14097.33,106232.76999999999,339895.39999999997,11492185.0,255339.95151100002,157881.74,167066.76,14946.9,16560.72,10644.005,6128.070000000001,1347.82,13757.726999999999,14814.074999999999,197569.464,213399.36400000003,14097.33,52540.0,47564.7,11492185.0,255339.95151100002,157881.74,14946.9,167066.76,16560.72,10644.005,74011.755,48075.15099999999,34588.574,25941.384,10912.11,1347.82,4040.49,73970.163,53337.82,36827.931000000004,32902.14,12051.08,4310.23,13757.726999999999,14814.074999999999,14097.33,52540.0,47564.7,6128.070000000001,11492185.0,255339.95151100002,436.991,458.304,157881.74,14946.9,167066.76,8891.179999999998,32510.07,9923.965,15765.83,4261.71,1347.82,13543.14,25520.649999999998,13995.060000000001,3774.411,7311.4,19790.149999999998,7487.024,14346.35,11595.034000000001,3345.6,4541.313,3661.1,3905.41,2915.54,1124.95,9414.03,33193.020000000004,8352.643,16516.18,4285.34,15082.050000000001,4442.804,27700.13,15508.84,4981.08,6890.93,20577.7,9359.301000000001,17257.14,15645.0,4186.0,3911.08,16560.72,3954.0,2974.29,1335.94,6128.070000000001,2659.0,2208.95,10644.005,14097.33,52540.0,47564.7,10815500.0,295.394,2309.41,5762.43,4547.92,10716.2,11052.9,996.044,2075.19,3410.17,3317.63,2365.58,1032.05,2433.82,1164.25,1214.02,3905.41,3954.0,7311.4,6890.93,2511.37,2776.11,1124.95,1111.23,1335.94,1487.41,2294.9,7186.17,8916.61,1971.55,2360.18,1518.34,2009.92,9653.1,7230.44,10223.1,1588.34,1837.66,753.725,792.953,11745.0,11748.0,3954.74,3983.67,5982.92,6866.89,6145.24,2591.61,3145.58,6098.03,6987.87,5544.87,6043.13,5236.95,5574.56,2586.24,1528.59,2608.08,667.731,1133.5,1430.23,33895.9,34286.4,18644.1,184873.0,13278.3,27837.6,11614.3,3073.34,58197.6,15247.5,41911.4,14946.9,30156.7,13228.5,283770.0,3543.36,57352.5,21889.9,40895.8,2367.67,2483.92,1925.57,2600.73,1881.42,559.605,208042.0,14679.3,10084.4,1465.53,1487.87,2727.37,2717.18,2559.06,3375.13,2365.85,2587.36,253204.0,3098.4,1350.99,1678.68,436.991,458.304,3345.6,4186.0,2915.54,2974.29,1591.77,2135.32,1509.27,6221.79,5149.69,2102.96,3305.8,2936.2,3053.95,3889.53,4232.79,1827.97,0.631511,1680.68,1325.51,1231.39,2659.0,2208.95,6246.18,6913.3,1729.84,1417.72,4555.83,1347.82,5729.93,9259.58,10604.1,4943.69,6400.92,1548.62,1722.67,3661.1,3911.08,1677.97,285.353,1594.05,14649.0,15189.1,3451.55,4694.3,3779.24,3821.91,300.854,442.691,2157.99
7,T1_01028_20161214,1577580.4382499992,11236955.0,1178971.13825,154731.3,11236955.0,297321.79825,2299.65,32437.845,454391.4150000001,16801.65,135630.0,394820.07999999996,11236955.0,239366.96825,193525.99,183064.58999999997,18229.5,27044.35,30910.480000000003,6536.900000000001,2299.65,16060.357999999998,16377.487000000001,225308.15299999996,229083.26200000002,16801.65,65666.7,63426.4,11236955.0,239366.96825,193525.99,18229.5,183064.58999999997,27044.35,30910.480000000003,80909.073,56390.977000000006,39223.063,31527.259999999995,12585.029999999999,2299.65,4672.75,79681.36999999998,59218.69999999999,38749.621999999996,32741.05,14157.51,4535.01,16060.357999999998,16377.487000000001,16801.65,65666.7,63426.4,6536.900000000001,11236955.0,239366.96825,395.701,413.604,193525.99,18229.5,183064.58999999997,9026.349999999999,36586.78999999999,10328.592999999999,18407.699999999997,4373.18,2299.65,17069.809999999998,28931.829999999998,16545.57,3955.267,9698.72,22099.9,7424.443,16783.12,14744.14,3999.22,5535.254,4450.48,4135.33,3141.86,1530.89,9443.61,37427.560000000005,8662.34,17896.02,4554.06,16921.16,5429.796,29288.22,18043.97,5517.339999999999,8501.9,22174.02,8073.701999999999,16924.36,15816.690000000002,5217.31,4777.28,27044.35,4162.92,3041.02,1493.99,6536.900000000001,2186.46,1697.78,30910.480000000003,16801.65,65666.7,63426.4,10534900.0,446.046,2452.23,5868.4,4572.72,13042.3,11568.7,1455.26,1858.73,2802.98,3507.89,3075.18,1213.8,3326.26,1297.51,1162.42,4135.33,4162.92,9698.72,8501.9,2650.62,3176.38,1530.89,1325.51,1493.99,1588.29,2301.64,6942.84,7800.57,2229.87,2689.02,1983.16,2289.74,11054.9,9057.27,10853.5,1147.54,1854.11,912.373,1014.53,13443.0,13345.2,4632.16,4590.29,5749.02,7744.38,5559.82,3595.08,3011.88,7341.68,7605.95,5269.53,6654.72,6434.07,7491.98,2949.5,2102.21,3109.68,824.567,1373.49,2016.37,42099.0,44535.5,23567.7,185912.0,18890.9,37869.2,14768.8,4050.59,70441.9,21187.5,45208.0,18229.5,33940.1,14581.3,272265.0,4475.19,65963.5,19509.3,44595.2,2214.37,2320.75,2496.15,2425.99,1301.35,669.58,243878.0,25743.0,30240.9,1293.45,1234.98,3000.69,2967.38,4127.53,4404.88,2476.15,2591.38,237061.0,2842.78,1332.61,2361.51,395.701,413.604,3999.22,5217.31,3141.86,3041.02,1522.34,2302.78,1390.01,7420.91,6706.61,2226.51,2186.76,3181.29,2972.82,4325.49,3949.97,2371.92,3.18825,2253.61,1191.89,1581.24,2186.46,1697.78,8337.32,7739.67,1679.95,1267.79,5836.05,2299.65,6039.27,10620.0,11064.8,7428.14,7279.74,1527.59,1609.97,4450.48,4777.28,1867.87,432.354,1807.3,15821.6,16484.0,3857.75,4906.81,3746.55,3754.61,481.603,273.132,2720.64
8,T1_01035_20160127,1745662.9322499987,10971223.0,1290304.6622499994,155665.27,10971223.0,355479.54425000004,1266.12,33756.126,493568.78200000006,20481.24,133917.91,407500.21,10971223.0,316086.26025000005,191266.72,196157.89,20075.6,19771.318,19621.966,7776.21,1266.12,16278.414999999999,17477.711,240389.87100000004,253178.911,20481.24,63867.600000000006,62274.1,10971223.0,316086.26025000005,191266.72,20075.6,196157.89,19771.318,19621.966,84442.88500000001,58706.731,41171.365,38006.86,13486.550000000001,1266.12,4575.48,84781.20300000001,63529.06,46536.748,39991.75,13880.28,4459.87,16278.414999999999,17477.711,20481.24,63867.600000000006,62274.1,7776.21,10971223.0,316086.26025000005,388.983,467.577,191266.72,20075.6,196157.89,10286.119999999999,37023.409999999996,10745.395,18997.420000000002,4574.469999999999,1266.12,17201.940000000002,30523.85,17305.19,4658.251,9077.0,23613.66,8480.705,21671.16,16335.7,4221.38,4828.338,4649.52,4615.65,3090.66,1484.82,9962.93,38042.25,9648.922999999999,19591.22,5077.95,18430.41,5306.138,32315.92,18580.23,5985.09,10505.0,25649.120000000003,10382.627999999999,20924.05,19067.7,4772.88,4357.89,19771.318,4749.51,2926.72,1533.15,7776.21,2816.07,2457.93,19621.966,20481.24,63867.600000000006,62274.1,10134800.0,368.038,2360.03,6296.74,5426.87,13154.1,12810.4,2583.43,2844.18,3906.1,4342.68,2242.07,1217.25,2477.43,1237.73,1557.42,4615.65,4749.51,9077.0,10505.0,3236.9,3725.55,1484.82,1291.85,1533.15,2261.68,2942.4,7949.64,10052.4,2396.55,2228.07,1748.39,2324.28,11631.1,10955.7,12085.0,1918.56,2247.11,796.195,883.213,14618.2,14403.0,4520.36,5146.19,6648.57,9525.54,6795.16,2841.35,3613.57,7243.68,8313.68,5886.15,7092.82,6322.69,6797.64,3286.21,1632.02,2800.1,991.301,1413.7,1838.14,41275.8,42354.1,22591.8,191561.0,19920.0,37828.2,14457.2,4292.42,65159.7,25356.7,44172.5,20075.6,37744.4,15083.1,345169.0,4129.39,66772.6,24290.6,48137.8,2641.41,2688.85,3066.07,3180.55,413.818,401.866,299693.0,19357.5,19220.1,1577.7,1689.23,2879.51,3099.96,3910.73,4351.05,2852.66,3053.46,313571.0,3620.0,1673.87,2482.34,388.983,467.577,4221.38,4772.88,3090.66,2926.72,1819.56,2512.34,1662.64,7459.73,7597.88,4775.25,4319.15,3003.2,3704.42,4358.11,4236.84,2275.68,2.92025,2268.99,1571.27,1373.53,2816.07,2457.93,7406.04,7963.47,1833.51,1487.44,6397.33,1266.12,6756.71,11483.6,12412.7,8631.7,8025.38,1897.03,1930.64,4649.52,4357.89,1818.95,316.808,1851.4,15639.2,16804.3,4513.59,5853.24,4172.98,4141.58,531.065,330.228,2845.96
